RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
7400,90522531,Smith,389,Spain,Male,47,7,77718.33,4,0,0,12154.19,1,1,1,SILVER,686
7401,10356732,Jackson,571,Spain,Male,25,9,85389.77,2,0,0,33518.23,1,1,3,SILVER,889
7402,85484370,Williams,752,Spain,Female,97,4,166554.16,1,0,0,171518.86,0,0,2,SILVER,338
7403,93391287,Johnson,368,Germany,Male,44,5,102613.5,4,0,0,124391.32,0,0,5,PLATINUM,139
7404,48069198,Brown,635,Germany,Male,40,10,210904.75,4,1,1,147008.96,0,1,1,DIAMOND,972
7405,42507438,Garcia,653,Germany,Female,48,4,110736.59,3,1,1,88616.33,0,0,3,GOLD,501
7406,42605539,Hernandez,361,Germany,Female,53,1,191318.48,1,0,1,17964.97,0,1,5,SILVER,80
7407,70722245,Wilson,639,Germany,Female,62,5,42320.61,2,1,0,142038.1,0,1,4,GOLD,308
7408,61145210,Moore,307,Spain,Female,57,9,75725.77,2,0,1,175451.96,0,1,4,SILVER,708
7409,36578961,Jones,545,France,Male,32,1,155849.2,3,1,1,44906.39,1,0,5,SILVER,688
7410,96818499,Wilson,409,France,Female,86,5,227300.63,4,0,0,47138.8,0,1,2,PLATINUM,566
7411,72368806,Martinez,311,France,Female,56,0,115616.18,3,1,0,169049.75,0,0,5,DIAMOND,129
7412,61838368,Gonzalez,632,Spain,Female,31,0,154527.44,4,1,0,121160.97,1,1,1,GOLD,638
7413,15441211,Gonzalez,774,Germany,Female,38,7,146408.42,4,0,0,149600.6,0,1,5,GOLD,358
7414,85314986,Moore,576,Germany,Male,54,3,65270.79,4,0,1,101809.74,0,1,4,DIAMOND,230
7415,37790146,Williams,746,Germany,Female,37,7,47883.84,3,0,1,16383.62,1,0,4,SILVER,457
7416,25119135,Thomas,750,Germany,Male,86,0,76420.92,1,1,0,18265.77,0,0,3,SILVER,256
7417,59492681,Wilson,522,Spain,Male,43,10,214000.42,3,1,0,101474.48,0,0,2,GOLD,850
7418,16433369,Hernandez,781,Germany,Male,82,8,120413.54,4,0,0,116523.78,1,0,4,DIAMOND,441
7419,47117612,Davis,717,France,Male,22,8,209907.25,3,1,1,143489.36,0,1,4,SILVER,621
7420,49364229,Williams,543,France,Female,71,5,224637.17,2,0,1,48145.23,1,0,2,GOLD,205
7421,89969017,Lopez,567,Germany,Female,25,10,177023.16,4,0,0,145766.11,1,0,3,DIAMOND,474
7422,90143577,Wilson,663,France,Male,51,9,154619.3,3,1,0,199758.66,0,1,1,DIAMOND,586
7423,73548357,Jones,493,Spain,Female,39,8,129944.16,1,0,0,20900.15,0,1,4,DIAMOND,984
7424,91258721,Martinez,826,Germany,Male,20,1,172320.9,2,1,1,57860.67,1,1,4,DIAMOND,592
7425,89178721,Wilson,338,Spain,Male,38,4,210787.97,4,0,0,41676.36,1,1,2,SILVER,405
7426,24264336,Brown,488,France,Male,34,0,239349.05,4,1,1,191427.04,0,0,1,PLATINUM,891
7427,29119437,Moore,775,France,Female,48,10,65037.81,2,1,0,172498.03,1,0,3,DIAMOND,974
7428,83252395,Wilson,839,Germany,Male,52,7,192569.97,4,0,0,142766.77,0,1,3,DIAMOND,711
7429,21142668,Anderson,308,France,Male,86,6,6262.49,2,1,1,84508.47,1,0,5,SILVER,793
7430,83762839,Williams,452,Germany,Female,25,6,19298.2,1,1,1,188933.68,0,0,4,PLATINUM,281
7431,81406376,Brown,702,France,Male,52,9,138234.77,1,0,1,181778.63,1,1,2,PLATINUM,97
7432,45915507,Miller,625,Germany,Female,78,0,20247.22,2,1,1,179994.86,1,1,1,GOLD,959
7433,37809438,Brown,797,Germany,Male,43,9,88965.45,4,0,0,73134.66,1,1,4,GOLD,667
7434,76443668,Hernandez,627,Spain,Female,35,2,238326.89,2,0,0,117507.81,1,1,5,DIAMOND,753
7435,59387789,Jackson,436,Germany,Female,44,3,87368.06,4,0,0,181571.9,0,1,1,SILVER,193
7436,82272144,Taylor,809,Germany,Male,57,10,38209.57,2,1,1,147715.16,1,1,4,GOLD,621
7437,58922964,Jones,696,France,Male,69,8,199971.53,1,1,0,119725.88,1,0,4,GOLD,358
7438,24995682,Rodriguez,836,France,Female,84,1,145464.97,2,0,0,160375.15,0,1,5,DIAMOND,794
7439,20787223,Rodriguez,501,Germany,Male,34,6,221501.76,2,0,0,181992.96,0,0,5,DIAMOND,100
7440,19543077,Lopez,520,Germany,Male,89,0,145357.47,3,0,1,189257.62,0,0,3,PLATINUM,961
7441,61127925,Johnson,387,Spain,Male,43,10,154457.56,2,1,0,116569.56,0,0,3,SILVER,928
7442,36582804,Martinez,617,Spain,Female,61,1,64466.39,3,0,1,169821.73,1,0,3,GOLD,918
7443,54009485,Garcia,718,Spain,Male,90,1,231892.87,2,1,1,146080.17,1,0,1,PLATINUM,806
7444,13444636,Anderson,422,Spain,Female,85,10,72435.61,4,1,1,25503.44,0,1,2,PLATINUM,302
7445,47066637,Jackson,342,France,Female,98,0,104841.34,3,1,0,27486.02,0,0,5,DIAMOND,497
7446,11938527,Martin,509,France,Female,36,4,76966.88,3,0,0,2658.98,1,1,1,PLATINUM,771
7447,69015242,Martin,592,Germany,Female,98,2,117576.57,4,1,1,160764.1,0,1,2,PLATINUM,560
7448,77654099,Hernandez,724,Germany,Female,39,6,39932.4,4,1,0,17597.83,0,0,2,SILVER,465
7449,22696970,Jones,750,Spain,Male,33,2,120782.38,2,0,0,35579.41,0,0,3,GOLD,600
7450,47601863,Garcia,723,Spain,Female,38,4,182412.11,3,0,0,107507.68,1,0,5,DIAMOND,974
7451,86199836,Miller,509,Spain,Female,43,4,78078.31,4,0,1,198347.89,0,0,2,SILVER,616
7452,65648006,Williams,320,Germany,Male,95,9,136703.77,3,0,0,175431.02,1,1,2,DIAMOND,544
7453,73185172,Miller,582,Spain,Male,33,1,1796.43,4,0,1,135108.78,0,1,3,PLATINUM,78
7454,20756274,Taylor,758,Germany,Male,25,4,46805.1,1,1,0,166250.88,0,0,5,PLATINUM,391
7455,57779832,Lopez,644,France,Female,53,2,171704.82,4,1,1,5027.56,1,1,4,SILVER,773
7456,75524187,Miller,544,France,Female,18,10,73399.23,4,1,1,40265.54,0,1,5,SILVER,694
7457,86005156,Jones,488,Germany,Male,38,4,67106.29,2,0,0,120377.92,1,0,1,DIAMOND,644
7458,91704040,Taylor,435,Spain,Male,53,1,84374.87,2,0,1,193968.48,0,0,5,DIAMOND,182
7459,26638753,Rodriguez,812,Germany,Male,99,6,244040.99,4,1,1,4750.79,0,1,3,PLATINUM,708
7460,63985842,Rodriguez,623,Germany,Male,83,2,112292.98,4,0,0,96214.0,0,0,3,DIAMOND,809
7461,45593379,Anderson,620,Germany,Male,56,5,213.94,2,0,0,21791.67,1,0,1,DIAMOND,958
7462,60958208,Garcia,690,France,Male,73,7,175319.06,3,0,1,121059.62,1,1,2,DIAMOND,968
7463,43775201,Taylor,387,Spain,Male,26,3,202546.44,2,0,0,100777.18,1,1,2,DIAMOND,308
7464,91402519,Gonzalez,563,Germany,Female,22,2,151172.52,4,0,1,47259.16,0,0,3,DIAMOND,289
7465,74038342,Martin,823,Germany,Male,99,8,170954.96,2,1,0,41490.31,1,1,1,GOLD,716
7466,71157712,Garcia,613,Spain,Female,70,9,130932.86,1,0,1,55492.68,1,1,4,PLATINUM,779
7467,44354089,Jones,333,Spain,Female,19,2,89611.14,3,1,0,170916.85,0,1,5,SILVER,125
7468,38283387,Lopez,718,Spain,Male,39,0,139242.25,4,1,1,22232.23,0,1,1,PLATINUM,855
7469,33387432,Hernandez,514,France,Female,90,4,179402.62,3,0,1,117705.15,0,1,3,PLATINUM,880
7470,18103337,Williams,434,Spain,Male,81,5,184253.94,1,1,0,190617.33,0,1,2,PLATINUM,691
7471,11177715,Garcia,439,Germany,Female,61,9,240956.16,1,0,0,92082.11,1,0,3,GOLD,330
7472,64571809,Martinez,678,Spain,Female,44,8,15073.57,4,1,1,91203.53,1,0,4,PLATINUM,398
7473,82377022,Brown,617,Spain,Male,78,3,152729.14,4,1,0,163190.64,0,1,2,SILVER,968
7474,44152022,Johnson,551,Spain,Male,31,5,137237.83,1,1,0,44115.38,0,1,5,PLATINUM,769
7475,12999106,Moore,643,Spain,Male,60,0,74194.52,3,0,1,144867.3,1,0,4,GOLD,502
7476,38469927,Gonzalez,478,Germany,Male,42,4,221631.25,3,1,1,95846.36,1,0,4,DIAMOND,850
7477,38189176,Hernandez,394,Germany,Female,21,2,49827.34,4,1,1,174564.74,1,0,5,SILVER,772
7478,71409731,Davis,619,Germany,Male,56,0,24136.75,1,0,0,63307.71,0,0,3,DIAMOND,148
7479,72521640,Brown,786,Spain,Male,92,1,110165.47,1,1,0,97121.59,1,1,2,SILVER,650
7480,77354959,Taylor,780,France,Male,52,2,48209.95,1,1,0,35660.03,0,0,2,PLATINUM,804
7481,79751825,Smith,719,Spain,Female,83,5,40456.03,2,1,1,70775.39,1,0,4,PLATINUM,404
7482,97621520,Williams,425,Spain,Male,30,5,225759.07,1,1,1,28772.56,0,1,1,DIAMOND,382
7483,32004147,Garcia,499,Germany,Male,29,9,24382.82,4,1,0,7046.79,0,0,5,DIAMOND,592
7484,25351726,Williams,621,France,Female,39,7,57808.86,4,1,0,159496.32,1,1,2,PLATINUM,686
7485,46524362,Hernandez,335,France,Female,38,1,7633.47,1,1,0,56250.19,0,1,2,SILVER,380
7486,51913191,Miller,681,Spain,Female,78,8,1294.44,4,0,0,92471.31,1,0,4,SILVER,603
7487,24108965,Martin,351,France,Male,99,10,107243.92,1,1,0,93064.62,1,0,4,PLATINUM,904
7488,43513405,Jackson,614,Spain,Male,32,0,132932.26,4,1,0,14867.42,1,0,1,GOLD,125
7489,41690316,Thomas,562,Germany,Female,32,2,213047.39,1,1,0,26101.02,1,1,3,DIAMOND,392
7490,72645305,Wilson,550,Spain,Female,58,5,201678.11,3,1,1,118018.46,0,1,3,GOLD,264
7491,95162447,Hernandez,724,Spain,Male,99,2,140199.04,2,1,0,115951.63,1,1,2,DIAMOND,751
7492,13943833,Taylor,686,Spain,Female,90,6,73634.41,3,0,1,123216.79,0,0,4,PLATINUM,429
7493,27017642,Thomas,681,Germany,Male,30,9,50428.43,2,1,0,59243.3,0,1,3,SILVER,237
7494,28205556,Jackson,728,Germany,Male,27,5,117629.13,4,1,0,83165.62,1,1,4,DIAMOND,601
7495,47088530,Jones,440,Germany,Female,87,3,231980.19,3,1,0,153492.25,0,1,1,SILVER,748
7496,41930528,Brown,562,Germany,Female,60,7,231544.63,3,1,1,105522.0,1,1,4,DIAMOND,13
7497,60525278,Gonzalez,728,France,Female,34,6,156143.73,4,0,1,93352.5,0,0,3,GOLD,553
7498,68021540,Smith,360,Spain,Female,29,4,84643.81,3,0,0,181834.21,0,0,3,GOLD,169
7499,99558633,Brown,312,France,Male,67,9,109604.47,2,0,0,189494.16,1,1,3,PLATINUM,57
7500,41589243,Martin,457,Germany,Male,99,7,44908.89,1,1,0,76561.01,1,1,3,PLATINUM,343
7501,13143474,Johnson,542,France,Male,62,8,9321.97,1,0,1,6121.72,1,1,5,DIAMOND,993
7502,45404046,Rodriguez,445,France,Female,71,3,69144.77,4,0,1,12372.8,0,1,2,GOLD,762
7503,39862259,Garcia,661,France,Male,75,7,35103.22,4,0,1,100485.69,1,0,2,GOLD,2
7504,96367424,Miller,770,Germany,Male,95,1,166979.45,2,1,0,120135.98,1,0,4,PLATINUM,671
7505,49209004,Gonzalez,684,France,Male,89,8,125994.26,3,0,1,126910.44,1,1,3,GOLD,472
7506,54339165,Rodriguez,461,Germany,Female,85,7,60211.01,4,1,1,108288.44,1,1,1,GOLD,315
7507,67489769,Martinez,705,Spain,Male,27,10,170668.82,2,1,0,16265.14,0,0,5,GOLD,527
7508,86357530,Brown,816,Spain,Male,72,3,212564.34,1,0,0,32166.46,1,0,2,GOLD,775
7509,71852047,Jones,349,Germany,Female,20,9,156583.15,4,1,0,155816.39,1,1,5,GOLD,584
7510,86043819,Martinez,454,Spain,Female,22,5,190527.01,3,1,0,97215.61,1,1,2,DIAMOND,106
7511,36661791,Jackson,600,Germany,Female,38,3,128126.47,2,1,0,143829.39,1,0,3,GOLD,539
7512,90001447,Taylor,515,Germany,Male,87,2,140119.44,1,0,0,67647.61,1,0,2,SILVER,642
7513,89135443,Thomas,507,Spain,Male,70,1,215938.46,4,0,0,169891.92,1,0,1,DIAMOND,117
7514,26401886,Martinez,564,France,Female,65,3,212451.5,3,1,0,188317.02,1,1,2,DIAMOND,783
7515,72651297,Johnson,343,France,Male,94,10,93221.04,3,1,0,11053.56,0,0,5,PLATINUM,279
7516,80283360,Lopez,646,Germany,Female,94,4,80065.35,2,1,1,106286.57,1,1,2,PLATINUM,929
7517,10813069,Smith,714,Spain,Female,26,3,224506.13,3,1,1,59811.39,0,0,1,GOLD,403
7518,53434103,Martin,597,Germany,Female,21,9,11062.64,2,1,1,120734.57,1,1,4,DIAMOND,605
7519,94597006,Brown,622,Germany,Male,35,3,80837.13,4,1,1,113553.98,1,1,5,SILVER,549
7520,42165715,Wilson,821,Spain,Female,52,0,113423.48,3,1,1,23816.82,0,1,5,PLATINUM,228
7521,69030377,Thomas,571,France,Female,44,9,134476.21,4,1,0,127289.01,0,0,2,GOLD,233
7522,44221955,Brown,843,Germany,Female,68,4,148361.25,3,0,0,123230.97,1,0,4,SILVER,561
7523,37869090,Hernandez,639,Germany,Female,64,9,17804.09,2,1,1,77621.83,1,1,1,GOLD,811
7524,80853220,Johnson,813,France,Female,39,9,192753.88,2,0,0,117349.07,1,1,3,SILVER,874
7525,65246681,Davis,481,France,Female,51,9,77996.99,2,0,1,153215.95,0,0,4,GOLD,110
7526,33323399,Miller,644,Spain,Male,56,1,179057.67,3,0,0,188484.03,0,0,1,GOLD,975
7527,97403953,Jones,349,Spain,Female,38,4,131157.81,1,1,1,9263.55,1,0,3,PLATINUM,817
7528,81508522,Anderson,713,Spain,Male,25,6,64784.35,2,1,0,114835.18,0,0,2,GOLD,650
7529,23046046,Brown,427,Spain,Female,81,2,71110.21,1,0,1,24295.27,1,0,5,SILVER,265
7530,77866757,Davis,764,France,Male,62,5,126939.69,4,0,1,136975.96,1,1,4,DIAMOND,481
7531,11321521,Garcia,467,Spain,Female,67,0,237635.51,2,0,1,177371.49,1,0,4,DIAMOND,243
7532,81771775,Gonzalez,637,France,Male,31,1,24946.59,1,0,1,173555.82,0,1,4,GOLD,829
7533,52434531,Brown,473,Spain,Female,85,0,214991.37,3,0,1,41980.67,0,0,4,PLATINUM,3
7534,34394906,Martin,518,Spain,Male,50,7,90753.11,1,0,1,14708.49,1,0,2,GOLD,182
7535,39643772,Lopez,349,Spain,Male,37,3,94329.1,3,1,0,97281.69,0,1,3,SILVER,838
7536,38816770,Martinez,684,Germany,Male,58,10,229780.75,2,0,1,110738.44,1,0,5,DIAMOND,945
7537,93567203,Martinez,547,France,Female,92,8,83959.51,3,1,1,180084.55,1,1,3,GOLD,328
7538,15668312,Miller,458,France,Female,19,5,53454.51,1,1,0,116077.42,1,0,2,DIAMOND,934
7539,79483630,Martinez,360,Germany,Female,42,8,21529.26,2,1,0,83022.49,0,1,5,SILVER,931
7540,95265618,Lopez,755,Germany,Male,70,3,173090.67,3,0,0,172843.5,0,0,1,PLATINUM,616
7541,48993397,Smith,316,Germany,Male,49,5,71117.54,1,0,0,16445.48,0,1,3,GOLD,36
7542,39782255,Williams,398,France,Male,59,10,123644.75,2,0,1,14680.21,0,0,3,PLATINUM,488
7543,64866643,Gonzalez,538,Spain,Female,49,6,228596.15,2,1,0,128580.09,1,1,3,SILVER,636
7544,32211871,Jackson,649,Germany,Female,43,4,168092.75,2,1,0,112577.5,1,0,3,GOLD,343
7545,47692811,Thomas,378,France,Male,77,9,188947.64,1,1,0,149344.17,1,0,2,PLATINUM,542
7546,41096106,Garcia,384,Germany,Male,46,7,81648.54,2,1,0,127606.68,1,0,3,DIAMOND,729
7547,60488951,Garcia,711,France,Male,42,2,192822.8,4,1,0,169564.0,0,0,3,PLATINUM,864
7548,44528197,Hernandez,366,Germany,Male,84,7,190683.21,4,1,1,129569.85,1,1,4,DIAMOND,133
7549,70760314,Jackson,555,France,Male,24,3,205837.48,1,0,0,97421.28,1,0,5,SILVER,353
7550,22040878,Brown,500,France,Female,52,2,13074.37,4,0,1,172083.94,0,0,1,PLATINUM,632
7551,77660587,Gonzalez,342,Spain,Male,64,9,32032.64,2,0,0,41036.16,0,1,4,SILVER,350
7552,72428144,Hernandez,839,France,Female,36,2,123436.58,3,1,1,173514.22,0,0,2,GOLD,865
7553,90111477,Brown,464,France,Male,19,4,29936.5,4,0,1,145115.94,1,1,1,SILVER,591
7554,88715993,Davis,690,Germany,Female,23,3,216491.77,1,1,1,42473.0,0,1,2,SILVER,544
7555,75699906,Davis,691,France,Male,53,10,202879.48,2,0,0,90016.3,0,0,2,PLATINUM,774
7556,35983242,Wilson,735,France,Female,74,6,40562.37,3,0,1,25836.23,1,1,4,GOLD,774
7557,17531334,Wilson,452,Germany,Female,48,9,77181.46,3,1,1,148228.72,0,1,1,SILVER,588
7558,26307665,Anderson,428,France,Female,69,0,75314.14,4,0,1,103563.92,0,1,4,GOLD,393
7559,56642038,Taylor,623,France,Male,98,7,32062.89,3,0,1,137650.27,0,1,3,DIAMOND,496
7560,51837954,Johnson,787,Germany,Female,71,6,28701.8,2,0,0,19673.6,1,0,1,GOLD,257
7561,44429126,Garcia,841,Spain,Female,42,5,37170.26,3,1,1,31953.02,1,0,2,PLATINUM,741
7562,76119216,Taylor,479,Spain,Male,68,2,218786.71,2,0,0,15492.11,1,1,5,SILVER,693
7563,89313056,Davis,793,France,Male,69,4,14191.13,3,1,1,199575.41,1,0,5,PLATINUM,306
7564,42006231,Smith,385,Germany,Male,62,2,168006.16,3,1,1,86243.75,1,0,4,DIAMOND,34
7565,67052123,Martinez,710,Spain,Female,24,5,207536.46,1,0,1,182442.52,1,1,2,SILVER,374
7566,16341603,Wilson,339,Germany,Female,47,10,116416.76,2,1,0,78147.45,0,1,4,DIAMOND,977
7567,75837942,Martinez,470,France,Female,97,5,147650.76,4,1,0,68369.88,1,0,2,PLATINUM,735
7568,71999769,Wilson,561,Germany,Female,76,7,140949.32,1,0,0,140566.96,0,0,5,SILVER,692
7569,48806436,Williams,750,Spain,Female,46,0,94290.16,2,1,1,120856.84,1,0,3,SILVER,887
7570,72642350,Hernandez,314,Spain,Male,54,7,204616.86,2,0,0,108142.49,1,0,4,SILVER,503
7571,89873961,Wilson,655,Germany,Female,89,10,64697.88,2,0,0,24194.52,0,1,4,GOLD,861
7572,69514071,Miller,349,Spain,Male,49,7,223636.19,2,0,0,133008.5,0,1,5,PLATINUM,494
7573,41688204,Miller,843,Spain,Male,70,0,104241.51,1,1,0,133548.45,1,1,1,DIAMOND,803
7574,47105278,Hernandez,377,France,Male,91,4,54442.54,1,0,0,21766.54,0,1,3,PLATINUM,197
7575,10927684,Garcia,668,France,Male,44,4,176942.82,4,1,1,99392.33,0,0,1,DIAMOND,990
7576,58944673,Moore,385,Germany,Female,18,8,143286.93,3,1,0,82382.3,0,1,1,SILVER,451
7577,32009592,Taylor,335,Spain,Female,41,7,56296.26,3,0,0,123151.32,1,0,5,PLATINUM,334
7578,50083454,Miller,468,Spain,Male,32,10,105900.74,3,1,1,25841.97,1,0,2,DIAMOND,869
7579,70310808,Lopez,360,France,Female,36,6,99224.27,2,0,0,171509.11,0,1,1,SILVER,281
7580,15639333,Davis,369,Germany,Male,79,2,117163.35,2,1,1,123751.37,0,1,5,GOLD,105
7581,14007429,Jones,625,France,Female,66,0,40072.98,4,1,1,194388.91,0,0,3,PLATINUM,306
7582,50216915,Lopez,559,Germany,Male,35,3,15337.17,1,0,0,149455.31,0,0,5,DIAMOND,807
7583,11524211,Moore,628,Germany,Male,37,5,247463.04,4,1,0,152094.89,0,0,4,GOLD,498
7584,19949161,Hernandez,364,France,Male,91,8,30801.42,2,1,0,144302.86,0,1,2,SILVER,925
7585,47482913,Rodriguez,555,Germany,Female,63,1,26905.89,3,0,0,81770.58,0,1,5,PLATINUM,772
7586,62459782,Gonzalez,392,France,Male,58,7,83056.53,4,0,0,195920.84,0,0,3,SILVER,288
7587,93495353,Davis,563,France,Male,60,2,202115.03,3,1,0,50721.91,1,1,5,SILVER,314
7588,63995135,Davis,395,France,Male,81,10,247858.38,2,0,1,121635.2,0,0,2,GOLD,349
7589,87268764,Martinez,660,France,Male,44,4,22744.31,1,1,0,53839.54,0,0,3,PLATINUM,942
7590,46667678,Davis,612,Spain,Male,52,6,7785.33,3,0,1,132493.11,1,1,1,PLATINUM,159
7591,37422041,Martin,487,Spain,Female,99,5,146215.35,3,0,0,195643.99,1,0,1,GOLD,126
7592,94846213,Smith,483,France,Female,43,4,160966.39,4,0,0,41243.31,0,0,5,SILVER,240
7593,80230579,Rodriguez,748,France,Female,86,5,105280.67,2,0,0,55970.08,1,0,1,GOLD,158
7594,62386264,Garcia,844,Spain,Male,93,3,193812.52,3,1,0,76198.06,1,1,1,SILVER,932
7595,49471601,Smith,671,France,Male,49,1,132448.13,1,0,0,135098.4,1,1,1,SILVER,89
7596,16293951,Johnson,443,Germany,Female,52,4,181367.83,1,1,0,35721.4,1,0,2,SILVER,67
7597,60840043,Lopez,837,Spain,Female,37,0,147118.3,2,0,1,91739.3,0,0,1,DIAMOND,651
7598,15020882,Hernandez,642,Spain,Female,87,3,123273.64,2,1,1,62885.09,0,1,1,SILVER,734
7599,44931768,Gonzalez,462,Germany,Male,41,2,168863.58,2,1,1,138885.19,1,1,5,DIAMOND,857
7600,42517975,Taylor,631,Germany,Male,32,9,166369.81,1,0,0,179366.55,0,1,4,DIAMOND,614
7601,57594182,Lopez,630,Spain,Male,48,2,86184.1,2,1,0,16277.27,1,1,5,PLATINUM,424
7602,75186529,Williams,457,Spain,Female,38,7,122726.49,3,0,0,173660.7,0,0,1,PLATINUM,645
7603,95908815,Williams,535,Germany,Male,24,2,126881.45,4,1,1,6284.41,0,1,5,SILVER,355
7604,23937708,Brown,396,France,Male,87,1,92850.59,1,0,1,99362.38,0,1,1,SILVER,395
7605,41398279,Moore,342,Germany,Male,57,3,173150.98,3,1,1,74762.64,1,1,5,PLATINUM,955
7606,76490786,Wilson,549,Spain,Male,87,7,228751.73,3,1,0,149270.25,0,0,3,SILVER,982
7607,20397708,Jones,428,Germany,Female,65,9,196970.81,4,1,0,146988.24,1,1,4,PLATINUM,265
7608,65465929,Williams,699,Germany,Male,68,5,177911.47,3,0,1,125965.93,0,1,4,DIAMOND,780
7609,77010246,Rodriguez,613,France,Male,99,3,39782.6,2,0,1,181363.92,0,0,5,DIAMOND,377
7610,38013702,Miller,540,Spain,Female,62,1,174894.76,3,0,0,116406.86,1,1,2,GOLD,704
7611,39456748,Johnson,648,France,Female,56,10,228520.27,4,0,1,142391.86,1,1,3,SILVER,318
7612,55126540,Thomas,744,Germany,Female,63,4,35304.35,2,0,0,152100.3,1,0,3,DIAMOND,231
7613,24551274,Garcia,656,Germany,Male,51,9,101875.44,3,1,0,140984.73,1,0,2,GOLD,816
7614,16276759,Hernandez,730,France,Male,48,8,74932.03,4,0,0,95514.94,0,0,5,SILVER,778
7615,90583078,Wilson,841,Germany,Female,53,9,133783.07,2,0,1,130762.18,0,0,1,DIAMOND,782
7616,99635537,Anderson,810,Germany,Female,79,7,198571.84,1,1,1,127154.69,0,1,4,GOLD,992
7617,41205529,Taylor,379,Germany,Female,95,10,142649.58,4,1,0,31455.3,0,0,1,DIAMOND,978
7618,91450187,Brown,649,Germany,Male,45,3,119939.48,3,0,1,66467.57,0,0,2,PLATINUM,563
7619,96216631,Garcia,572,France,Male,37,6,150858.32,2,1,0,1304.85,1,1,4,DIAMOND,183
7620,11986413,Rodriguez,807,France,Male,97,3,47711.67,4,0,0,27340.39,0,0,5,DIAMOND,77
7621,29815062,Gonzalez,641,Spain,Female,77,10,131314.04,4,0,1,56480.73,1,1,5,GOLD,436
7622,24277344,Wilson,814,France,Female,74,10,152062.11,1,1,1,27185.92,1,1,1,GOLD,773
7623,97641166,Anderson,697,France,Male,67,7,146693.06,3,1,0,11155.49,0,1,5,PLATINUM,962
7624,58983878,Martinez,638,Germany,Male,54,5,77688.26,4,0,1,58778.82,1,1,4,PLATINUM,743
7625,57131526,Jones,687,Germany,Male,99,8,248486.42,1,0,1,105347.09,1,1,2,PLATINUM,747
7626,16299449,Taylor,486,Germany,Female,46,10,4820.6,4,1,1,125756.52,1,1,5,DIAMOND,467
7627,14670770,Gonzalez,744,Germany,Female,70,4,31140.88,1,1,1,130934.09,1,0,4,PLATINUM,154
7628,62988747,Wilson,319,France,Female,67,3,165264.16,2,1,0,64640.94,0,1,3,PLATINUM,571
7629,78132021,Lopez,416,Spain,Male,53,3,146428.66,1,0,0,197187.32,1,1,1,DIAMOND,18
7630,74210543,Jackson,602,France,Male,68,1,46134.54,1,1,1,84227.88,1,0,1,PLATINUM,967
7631,79126128,Williams,561,France,Female,73,1,73747.39,3,0,1,102838.57,1,0,5,DIAMOND,8
7632,59609061,Wilson,486,France,Male,77,10,226456.78,4,1,1,183107.16,1,1,2,DIAMOND,527
7633,54412563,Miller,446,Germany,Male,75,5,165638.57,2,0,1,136191.02,1,1,5,SILVER,814
7634,74890484,Rodriguez,609,France,Male,41,10,9876.9,2,0,0,135483.16,1,0,3,DIAMOND,237
7635,56024472,Taylor,441,Spain,Male,58,6,225933.91,3,0,0,15216.03,1,0,5,PLATINUM,13
7636,91475648,Miller,803,Germany,Female,68,3,126911.73,4,1,1,10928.04,0,0,1,PLATINUM,557
7637,70286393,Garcia,419,France,Female,47,1,101017.51,1,0,0,121522.34,1,0,3,SILVER,875
7638,69525308,Moore,600,Germany,Male,31,2,180915.14,1,0,1,171809.85,0,1,4,GOLD,210
7639,25034609,Thomas,740,France,Male,63,2,151731.81,4,0,1,156150.23,1,1,4,SILVER,942
7640,54488164,Gonzalez,424,Spain,Male,76,0,231833.14,4,1,0,172125.12,1,0,4,DIAMOND,727
7641,63505873,Miller,347,Spain,Male,35,1,203484.98,1,0,0,74150.5,0,0,4,GOLD,384
7642,90890187,Miller,771,Germany,Female,86,9,238091.25,4,0,1,99613.29,1,0,2,PLATINUM,238
7643,46306131,Brown,367,France,Male,94,2,73761.11,4,1,0,183754.09,1,0,2,GOLD,438
7644,81410012,Anderson,591,Germany,Male,80,6,63246.55,1,0,0,126379.01,0,0,2,SILVER,191
7645,36165456,Lopez,643,Spain,Male,67,10,169147.93,2,0,1,69461.36,1,1,3,SILVER,670
7646,89713912,Hernandez,579,Germany,Female,43,6,229715.63,2,0,1,137887.93,1,1,4,PLATINUM,543
7647,73147391,Jackson,584,France,Female,92,4,219126.7,4,0,1,15256.85,0,1,5,GOLD,936
7648,49452101,Jones,405,Spain,Female,69,6,16490.51,4,1,0,125032.35,0,1,5,PLATINUM,161
7649,85533237,Lopez,538,Germany,Male,28,1,222361.22,4,0,1,121254.34,1,1,2,GOLD,414
7650,79985480,Taylor,728,Germany,Male,42,3,103905.43,3,0,0,23777.58,1,0,4,SILVER,662
7651,40097928,Anderson,642,Germany,Male,40,8,217283.01,2,0,0,137451.53,0,0,3,PLATINUM,76
7652,77679413,Jones,314,Spain,Female,93,8,159190.94,3,1,1,178224.97,0,1,3,GOLD,774
7653,85082453,Jackson,435,Germany,Male,78,2,64991.61,4,0,0,3841.57,0,1,2,SILVER,192
7654,48159280,Jackson,431,France,Female,63,0,202825.74,2,0,0,61763.99,0,1,5,DIAMOND,588
7655,82918543,Brown,699,Germany,Female,46,1,118545.98,4,1,1,157837.83,1,0,5,DIAMOND,538
